level,111001,111002,111003,121001,121002,121003,141002,141003,141001,131001,131002,131003,151002,151003,151001
1,1.1,0.99,1.21,1.1,1.21,0.99,1.1,1.21,1.1,0.99,1.1,1.21,0.99,1.1,1.21
2,1.7,1.53,1.87,1.7,1.87,1.53,1.7,1.87,1.7,1.53,1.7,1.87,1.53,1.7,1.87
3,2.3,2.07,2.53,2.3,2.53,2.07,2.3,2.53,2.3,2.07,2.3,2.53,2.07,2.3,2.53
4,2.9,2.61,3.19,2.9,3.19,2.61,2.9,3.19,2.9,2.61,2.9,3.19,2.61,2.9,3.19
5,3.5,3.15,3.85,3.5,3.85,3.15,3.5,3.85,3.5,3.15,3.5,3.85,3.15,3.5,3.85
6,4.12,3.708,4.532,4.12,4.532,3.708,4.12,4.532,4.12,3.708,4.12,4.532,3.708,4.12,4.532
7,4.76,4.284,5.236,4.76,5.236,4.284,4.76,5.236,4.76,4.284,4.76,5.236,4.284,4.76,5.236
8,5.4,4.86,5.94,5.4,5.94,4.86,5.4,5.94,5.4,4.86,5.4,5.94,4.86,5.4,5.94
9,6.04,5.436,6.644,6.04,6.644,5.436,6.04,6.644,6.04,5.436,6.04,6.644,5.436,6.04,6.644
10,6.68,6.012,7.348,6.68,7.348,6.012,6.68,7.348,6.68,6.012,6.68,7.348,6.012,6.68,7.348
11,7.336,6.6024,8.0696,7.336,8.0696,6.6024,7.336,8.0696,7.336,6.6024,7.336,8.0696,6.6024,7.336,8.0696
12,8.008,7.2072,8.8088,8.008,8.8088,7.2072,8.008,8.8088,8.008,7.2072,8.008,8.8088,7.2072,8.008,8.8088
13,8.68,7.812,9.548,8.68,9.548,7.812,8.68,9.548,8.68,7.812,8.68,9.548,7.812,8.68,9.548
14,9.352,8.4168,10.2872,9.352,10.2872,8.4168,9.352,10.2872,9.352,8.4168,9.352,10.2872,8.4168,9.352,10.2872
15,10.024,9.0216,11.0264,10.024,11.0264,9.0216,10.024,11.0264,10.024,9.0216,10.024,11.0264,9.0216,10.024,11.0264
16,10.72,9.648,11.792,10.72,11.792,9.648,10.72,11.792,10.72,9.648,10.72,11.792,9.648,10.72,11.792
17,11.44,10.296,12.584,11.44,12.584,10.296,11.44,12.584,11.44,10.296,11.44,12.584,10.296,11.44,12.584
18,12.16,10.944,13.376,12.16,13.376,10.944,12.16,13.376,12.16,10.944,12.16,13.376,10.944,12.16,13.376
19,12.88,11.592,14.168,12.88,14.168,11.592,12.88,14.168,12.88,11.592,12.88,14.168,11.592,12.88,14.168
20,13.6,12.24,14.96,13.6,14.96,12.24,13.6,14.96,13.6,12.24,13.6,14.96,12.24,13.6,14.96
21,14.348,12.9132,15.7828,14.348,15.7828,12.9132,14.348,15.7828,14.348,12.9132,14.348,15.7828,12.9132,14.348,15.7828
22,15.124,13.6116,16.6364,15.124,16.6364,13.6116,15.124,16.6364,15.124,13.6116,15.124,16.6364,13.6116,15.124,16.6364
23,15.9,14.31,17.49,15.9,17.49,14.31,15.9,17.49,15.9,14.31,15.9,17.49,14.31,15.9,17.49
24,16.676,15.0084,18.3436,16.676,18.3436,15.0084,16.676,18.3436,16.676,15.0084,16.676,18.3436,15.0084,16.676,18.3436
25,17.452,15.7068,19.1972,17.452,19.1972,15.7068,17.452,19.1972,17.452,15.7068,17.452,19.1972,15.7068,17.452,19.1972
26,18.252,16.4268,20.0772,18.252,20.0772,16.4268,18.252,20.0772,18.252,16.4268,18.252,20.0772,16.4268,18.252,20.0772
27,19.076,17.1684,20.9836,19.076,20.9836,17.1684,19.076,20.9836,19.076,17.1684,19.076,20.9836,17.1684,19.076,20.9836
28,19.9,17.91,21.89,19.9,21.89,17.91,19.9,21.89,19.9,17.91,19.9,21.89,17.91,19.9,21.89
29,20.724,18.6516,22.7964,20.724,22.7964,18.6516,20.724,22.7964,20.724,18.6516,20.724,22.7964,18.6516,20.724,22.7964
30,21.548,19.3932,23.7028,21.548,23.7028,19.3932,21.548,23.7028,21.548,19.3932,21.548,23.7028,19.3932,21.548,23.7028
31,22.412,20.1708,24.6532,22.412,24.6532,20.1708,22.412,24.6532,22.412,20.1708,22.412,24.6532,20.1708,22.412,24.6532
32,23.316,20.9844,25.6476,23.316,25.6476,20.9844,23.316,25.6476,23.316,20.9844,23.316,25.6476,20.9844,23.316,25.6476
33,24.22,21.798,26.642,24.22,26.642,21.798,24.22,26.642,24.22,21.798,24.22,26.642,21.798,24.22,26.642
34,25.124,22.6116,27.6364,25.124,27.6364,22.6116,25.124,27.6364,25.124,22.6116,25.124,27.6364,22.6116,25.124,27.6364
35,26.028,23.4252,28.6308,26.028,28.6308,23.4252,26.028,28.6308,26.028,23.4252,26.028,28.6308,23.4252,26.028,28.6308
36,26.92,24.228,29.612,26.92,29.612,24.228,26.92,29.612,26.92,24.228,26.92,29.612,24.228,26.92,29.612
37,27.8,25.02,30.58,27.8,30.58,25.02,27.8,30.58,27.8,25.02,27.8,30.58,25.02,27.8,30.58
38,28.68,25.812,31.548,28.68,31.548,25.812,28.68,31.548,28.68,25.812,28.68,31.548,25.812,28.68,31.548
39,29.56,26.604,32.516,29.56,32.516,26.604,29.56,32.516,29.56,26.604,29.56,32.516,26.604,29.56,32.516
40,30.44,27.396,33.484,30.44,33.484,27.396,30.44,33.484,30.44,27.396,30.44,33.484,27.396,30.44,33.484
41,31.36,28.224,34.496,31.36,34.496,28.224,31.36,34.496,31.36,28.224,31.36,34.496,28.224,31.36,34.496
