level,111001,111002,111003,121001,121002,121003,141002,141003,141001,131001,131002,131003,151002,151003,151001
1,2.2,2.42,2.2,2.2,2.42,2.2,2.2,2.2,2.2,2.42,2.2,2.42,1.98,1.98,2.42
2,3.4,3.74,3.4,3.4,3.74,3.4,3.4,3.4,3.4,3.74,3.4,3.74,3.06,3.06,3.74
3,4.6,5.06,4.6,4.6,5.06,4.6,4.6,4.6,4.6,5.06,4.6,5.06,4.14,4.14,5.06
4,5.8,6.38,5.8,5.8,6.38,5.8,5.8,5.8,5.8,6.38,5.8,6.38,5.22,5.22,6.38
5,7,7.7,7,7,7.7,7,7,7,7,7.7,7,7.7,6.3,6.3,7.7
6,8.24,9.064,8.24,8.24,9.064,8.24,8.24,8.24,8.24,9.064,8.24,9.064,7.416,7.416,9.064
7,9.52,10.472,9.52,9.52,10.472,9.52,9.52,9.52,9.52,10.472,9.52,10.472,8.568,8.568,10.472
8,10.8,11.88,10.8,10.8,11.88,10.8,10.8,10.8,10.8,11.88,10.8,11.88,9.72,9.72,11.88
9,12.08,13.288,12.08,12.08,13.288,12.08,12.08,12.08,12.08,13.288,12.08,13.288,10.872,10.872,13.288
10,13.36,14.696,13.36,13.36,14.696,13.36,13.36,13.36,13.36,14.696,13.36,14.696,12.024,12.024,14.696
11,14.672,16.1392,14.672,14.672,16.1392,14.672,14.672,14.672,14.672,16.1392,14.672,16.1392,13.2048,13.2048,16.1392
12,16.016,17.6176,16.016,16.016,17.6176,16.016,16.016,16.016,16.016,17.6176,16.016,17.6176,14.4144,14.4144,17.6176
13,17.36,19.096,17.36,17.36,19.096,17.36,17.36,17.36,17.36,19.096,17.36,19.096,15.624,15.624,19.096
14,18.704,20.5744,18.704,18.704,20.5744,18.704,18.704,18.704,18.704,20.5744,18.704,20.5744,16.8336,16.8336,20.5744
15,20.048,22.0528,20.048,20.048,22.0528,20.048,20.048,20.048,20.048,22.0528,20.048,22.0528,18.0432,18.0432,22.0528
16,21.44,23.584,21.44,21.44,23.584,21.44,21.44,21.44,21.44,23.584,21.44,23.584,19.296,19.296,23.584
17,22.88,25.168,22.88,22.88,25.168,22.88,22.88,22.88,22.88,25.168,22.88,25.168,20.592,20.592,25.168
18,24.32,26.752,24.32,24.32,26.752,24.32,24.32,24.32,24.32,26.752,24.32,26.752,21.888,21.888,26.752
19,25.76,28.336,25.76,25.76,28.336,25.76,25.76,25.76,25.76,28.336,25.76,28.336,23.184,23.184,28.336
20,27.2,29.92,27.2,27.2,29.92,27.2,27.2,27.2,27.2,29.92,27.2,29.92,24.48,24.48,29.92
21,28.696,31.5656,28.696,28.696,31.5656,28.696,28.696,28.696,28.696,31.5656,28.696,31.5656,25.8264,25.8264,31.5656
22,30.248,33.2728,30.248,30.248,33.2728,30.248,30.248,30.248,30.248,33.2728,30.248,33.2728,27.2232,27.2232,33.2728
23,31.8,34.98,31.8,31.8,34.98,31.8,31.8,31.8,31.8,34.98,31.8,34.98,28.62,28.62,34.98
24,33.352,36.6872,33.352,33.352,36.6872,33.352,33.352,33.352,33.352,36.6872,33.352,36.6872,30.0168,30.0168,36.6872
25,34.904,38.3944,34.904,34.904,38.3944,34.904,34.904,34.904,34.904,38.3944,34.904,38.3944,31.4136,31.4136,38.3944
26,36.504,40.1544,36.504,36.504,40.1544,36.504,36.504,36.504,36.504,40.1544,36.504,40.1544,32.8536,32.8536,40.1544
27,38.152,41.9672,38.152,38.152,41.9672,38.152,38.152,38.152,38.152,41.9672,38.152,41.9672,34.3368,34.3368,41.9672
28,39.8,43.78,39.8,39.8,43.78,39.8,39.8,39.8,39.8,43.78,39.8,43.78,35.82,35.82,43.78
29,41.448,45.5928,41.448,41.448,45.5928,41.448,41.448,41.448,41.448,45.5928,41.448,45.5928,37.3032,37.3032,45.5928
30,43.096,47.4056,43.096,43.096,47.4056,43.096,43.096,43.096,43.096,47.4056,43.096,47.4056,38.7864,38.7864,47.4056
31,44.824,49.3064,44.824,44.824,49.3064,44.824,44.824,44.824,44.824,49.3064,44.824,49.3064,40.3416,40.3416,49.3064
32,46.632,51.2952,46.632,46.632,51.2952,46.632,46.632,46.632,46.632,51.2952,46.632,51.2952,41.9688,41.9688,51.2952
33,48.44,53.284,48.44,48.44,53.284,48.44,48.44,48.44,48.44,53.284,48.44,53.284,43.596,43.596,53.284
34,50.248,55.2728,50.248,50.248,55.2728,50.248,50.248,50.248,50.248,55.2728,50.248,55.2728,45.2232,45.2232,55.2728
35,52.056,57.2616,52.056,52.056,57.2616,52.056,52.056,52.056,52.056,57.2616,52.056,57.2616,46.8504,46.8504,57.2616
36,53.84,59.224,53.84,53.84,59.224,53.84,53.84,53.84,53.84,59.224,53.84,59.224,48.456,48.456,59.224
37,55.6,61.16,55.6,55.6,61.16,55.6,55.6,55.6,55.6,61.16,55.6,61.16,50.04,50.04,61.16
38,57.36,63.096,57.36,57.36,63.096,57.36,57.36,57.36,57.36,63.096,57.36,63.096,51.624,51.624,63.096
39,59.12,65.032,59.12,59.12,65.032,59.12,59.12,59.12,59.12,65.032,59.12,65.032,53.208,53.208,65.032
40,60.88,66.968,60.88,60.88,66.968,60.88,60.88,60.88,60.88,66.968,60.88,66.968,54.792,54.792,66.968
41,62.72,68.992,62.72,62.72,68.992,62.72,62.72,62.72,62.72,68.992,62.72,68.992,56.448,56.448,68.992
42,64.64,71.104,64.64,64.64,71.104,64.64,64.64,64.64,64.64,71.104,64.64,71.104,58.176,58.176,71.104
43,66.56,73.216,66.56,66.56,73.216,66.56,66.56,66.56,66.56,73.216,66.56,73.216,59.904,59.904,73.216
44,68.48,75.328,68.48,68.48,75.328,68.48,68.48,68.48,68.48,75.328,68.48,75.328,61.632,61.632,75.328
45,70.4,77.44,70.4,70.4,77.44,70.4,70.4,70.4,70.4,77.44,70.4,77.44,63.36,63.36,77.44
46,72.32,79.552,72.32,72.32,79.552,72.32,72.32,72.32,72.32,79.552,72.32,79.552,65.088,65.088,79.552
47,74.24,81.664,74.24,74.24,81.664,74.24,74.24,74.24,74.24,81.664,74.24,81.664,66.816,66.816,81.664
48,76.16,83.776,76.16,76.16,83.776,76.16,76.16,76.16,76.16,83.776,76.16,83.776,68.544,68.544,83.776
